Time,Surge,Sway,Yaw
2155.3,37.37836456,64.48057556,-868.2930298
2155.4,39.85926819,69.84289551,-925.9204102
2155.5,42.02431488,73.92726135,-974.8014526
2155.6,43.67836761,76.27203369,-1011.007935
2155.7,44.73418808,76.80039978,-1033.389038
2155.8,45.2449913,75.86187744,-1044.047852
2155.9,45.38276291,74.11192322,-1047.540894
2156,45.37112427,72.27725983,-1049.141479
2156.1,45.40317917,70.90848541,-1052.957642
2156.2,45.58117294,70.22780609,-1060.752075
2156.3,45.90363693,70.13340759,-1071.949707
2156.4,46.30147934,70.34631348,-1084.712646
2156.5,46.70066071,70.61781311,-1097.442993
2156.6,47.07715988,70.88985443,-1109.89502
2156.7,47.47590256,71.32972717,-1123.329102
2156.8,47.98554993,72.22720337,-1139.677246
2156.9,48.68426895,73.81256104,-1160.211304
2157,49.58604813,76.09157562,-1184.452515
2157.1,50.61542511,78.78088379,-1209.899536
2157.2,51.62285995,81.37386322,-1232.713867
2157.3,52.43234253,83.30220795,-1249.011475
2157.4,52.89806366,84.11676025,-1256.150391
2157.5,52.94556427,83.6108551,-1253.46814
2157.6,52.58349991,81.84695435,-1242.264526
2157.7,51.88819122,79.09855652,-1225.202881
2157.8,50.97502518,75.75467682,-1205.531372
2157.9,49.97257996,72.23731232,-1186.479248
2158,49.0075798,68.95594788,-1170.948364
2158.1,48.19815826,66.28827667,-1161.372925
2158.2,47.64629364,64.55675507,-1159.523438
2158.3,47.42256927,63.97925186,-1166.14978
2158.4,47.54534149,64.60154724,-1180.591431
2158.5,47.96561432,66.24954224,-1200.657349
2158.6,48.57133484,68.54605103,-1223.041138
2158.7,49.21751022,71.01267242,-1244.289063
2158.8,49.77503204,73.23246765,-1262.003052
2158.9,50.17889786,75.00930023,-1275.754395
2159,50.45370865,76.45040131,-1287.247437
2159.1,50.70336533,77.92877197,-1299.609009
2159.2,51.06890106,79.93903351,-1316.106567
2159.3,51.67427444,82.91345215,-1338.89917
2159.4,52.58589172,87.08557892,-1368.398926
2159.5,53.80392456,92.46363831,-1403.495728
2159.6,55.28634262,98.91678619,-1442.431152
2159.7,56.98883057,106.316597,-1483.765259
2159.8,58.89582825,114.6463699,-1526.8573
2159.9,61.02364731,124.0098724,-1571.587524
2160,63.39335632,134.5287933,-1617.506714
2160.1,65.98907471,146.1837616,-1662.957886
2160.2,68.72675323,158.6904144,-1704.751465
2160.3,71.45383453,171.4889374,-1738.679443
2160.4,73.98375702,183.8681488,-1760.680542
2160.5,76.15048981,195.1739044,-1768.094482
2160.6,77.85688782,205.0049438,-1760.372925
2160.7,79.09339142,213.3015442,-1738.892212
2160.8,79.91849518,220.2851563,-1705.981079
2160.9,80.41191101,226.2801208,-1663.678833
2161,80.62428284,231.5059204,-1612.848877
2161.1,80.54782867,235.9393616,-1553.053345
2161.2,80.12004852,239.305954,-1483.167969
2161.3,79.25487518,241.1923065,-1402.337402
2161.4,77.88252258,241.2116241,-1310.735107
2161.5,75.97681427,239.1344757,-1209.77002
2161.6,73.55834961,234.9251251,-1101.731567
2161.7,70.67668915,228.6819916,-989.189209
2161.8,67.38652802,220.5355377,-874.5533447
2161.9,63.73479462,210.5778809,-760.0415039
2162,59.76720047,198.8742371,-647.9785767
2162.1,55.5490799,185.5519409,-541.1087646
2162.2,51.18516541,170.9106445,-442.5674744
2162.3,46.82188797,155.4764404,-355.3765564
2162.4,42.62507248,139.9486694,-281.6517029
2162.5,38.74021912,125.0449524,-221.9424133
2162.6,35.25363159,111.3089828,-175.1086578
2162.7,32.17426682,98.97267914,-138.8717194
2162.8,29.4467926,87.94338989,-110.8041992
2162.9,26.99085426,77.9276123,-89.26657867
2163,24.74814987,68.63461304,-73.80736542
2163.1,22.71462822,59.96252441,-64.82745361
2163.2,20.94231796,52.07682037,-62.71040726
2163.3,19.51040649,45.34393692,-66.91503143
2163.4,18.48031807,40.15419769,-75.54905701
2163.5,17.85722351,36.72245026,-85.67912292
2163.6,17.57686043,34.96459198,-94.23067474
2163.7,17.52387428,34.50951767,-99.01383209
2163.8,17.57262039,34.83904648,-99.35051727
2163.9,17.63100052,35.48685455,-96.00045776
2164,17.66738892,36.20162964,-90.45856476
2164.1,17.70954132,37.0009079,-84.01602173
2164.2,17.81801414,38.09755325,-77.0717926
2164.3,18.04799461,39.74214172,-69.01412964
2164.4,18.41758347,42.06090546,-58.67030716
2164.5,18.89583778,44.96438599,-45.03185272
2164.6,19.41355324,48.16171646,-27.85497665
2164.7,19.88908386,51.26196289,-7.851474285
2164.8,20.25572586,53.90521622,13.56407738
2164.9,20.47845459,55.85987091,34.77277756
2165,20.55483627,57.04894638,54.41002655
2165.1,20.50344658,57.51039505,71.58431244
2165.2,20.34885025,57.33002853,85.83841705
2165.3,20.1122818,56.59341812,96.98963928
2165.4,19.81229019,55.38298035,105.0194168
2165.5,19.47262955,53.81183624,110.0911713
2165.6,19.12979317,52.05859375,112.6363297
2165.7,18.83239174,50.36367416,113.3672104
2165.8,18.62931824,48.97049332,113.1135712
2165.9,18.55067635,48.03136444,112.5113297
2166,18.59097481,47.52632523,111.706543
2166.1,18.70472908,47.24582291,110.2740555
2166.2,18.81975174,46.86113739,107.4512177
2166.3,18.86486435,46.06184387,102.6020355
2166.4,18.80098534,44.70130157,95.66951752
2166.5,18.64129448,42.87967682,87.34820557
2166.6,18.44988251,40.91847992,78.84456635
2166.7,18.31733322,39.23035049,71.32243347
2166.8,18.32254601,38.13916016,65.32240295
2166.9,18.49712563,37.73304367,60.48343277
2167,18.8087368,37.82123947,55.74813843
2167.1,19.17219353,38.01988983,49.97539902
2167.2,19.48502922,37.93264771,42.65536499
2167.3,19.67338562,37.34801102,34.35055542
2167.4,19.72912216,36.36673737,26.61473274
2167.5,19.7226181,35.40409088,21.40158653
2167.6,19.78600502,35.0667038,20.22901726
2167.7,20.07395554,35.95717621,23.47961044
2167.8,20.71782875,38.48608398,30.13994026
2167.9,21.79051208,42.7612648,38.06165695
2168,23.29315758,48.58481216,44.58825684
2168.1,25.16480827,55.54081726,47.25598907
2168.2,27.30681038,63.1240387,44.30073166
2168.3,29.60979843,70.85498047,34.84945679
2168.4,31.97353554,78.34851837,18.84545708
2168.5,34.31646729,85.33554077,-3.147048235
2168.6,36.57853699,91.66156769,-30.13245392
2168.7,38.72359467,97.28935242,-60.83862686
2168.8,40.74542236,102.3153915,-93.90066528
2168.9,42.67554474,106.9853287,-128.1492462
2169,44.58600235,111.6776581,-162.9955292
2169.1,46.57913971,116.8311462,-198.7792053
2169.2,48.7613678,122.817955,-236.8713074
2169.3,51.20624542,129.7988434,-279.3686218
2169.4,53.91996384,137.6194763,-328.3845215
2169.5,56.82504272,145.8037415,-385.1556091
2169.6,59.77312469,153.6677704,-449.3316956
2169.7,62.58679962,160.5293427,-518.8022461
2169.8,65.11787415,165.9437408,-590.2212524
2169.9,67.30098724,169.8774109,-660.0963745
2170,69.1813736,172.7484894,-726.0430298
2170.1,70.90449524,175.3110657,-787.696106
2170.2,72.67001343,178.420517,-846.8890381
2170.3,74.66669464,182.7653198,-907.0043945
2170.4,77.01327515,188.6656189,-971.7567139
2170.5,79.72788239,196.013382,-1043.916504
2170.6,82.73710632,204.3721313,-1124.516479
2170.7,85.91914368,213.1888428,-1212.863892
2170.8,89.16038513,222.0221252,-1307.30896
2170.9,92.39862061,230.6830902,-1406.350464
2171,95.6312561,239.2207642,-1509.472534
2171.1,98.88259888,247.75354,-1617.205322
2171.2,102.1441498,256.221283,-1730.269165
2171.3,105.3169098,264.1793518,-1848.137939
2171.4,108.1878586,270.7509766,-1967.733887
2171.5,110.4609451,274.7954712,-2083.027588
2171.6,111.8394623,275.2558289,-2185.996582
2171.7,112.1316528,271.5602722,-2268.794434
2171.8,111.3358231,263.9093628,-2326.358154
2171.9,109.6642227,253.3077545,-2358.335938
2172,107.4874191,241.2961273,-2369.383301
2172.1,105.2145233,229.4660797,-2367.505859
2172.2,103.1553421,218.9440002,-2361.017578
2172.3,101.422966,210.0605011,-2355.383789
2172.4,99.92188263,202.3553619,-2351.392334
2172.5,98.43083191,194.9290924,-2345.581787
2172.6,96.74654388,186.996048,-2332.836426
2172.7,94.82369232,178.3941803,-2310.004395
2172.8,92.84404755,169.8126068,-2278.798584
2172.9,91.17689514,162.615509,-2246.473389
2173,90.24188995,158.3208771,-2223.749756
2173.1,90.33233643,157.9552155,-2220.772705
2173.2,91.47850037,161.5725708,-2242.895752
2173.3,93.41582489,168.1617432,-2288.268799
2173.4,95.67617035,175.9952393,-2348.430664
2173.5,97.7636795,183.2716675,-2411.708984
2173.6,99.33636475,188.7675018,-2467.875244
2173.7,100.3109055,192.206192,-2511.874756
2173.8,100.843399,194.1829071,-2544.872559
2173.9,101.1974487,195.6885376,-2572.158203
2174,101.564537,197.4633179,-2598.987549
2174.1,101.9243927,199.4890594,-2626.471436
2174.2,102.014122,200.8623505,-2649.604736
2174.3,101.4232788,200.1122131,-2658.496338
2174.4,99.77202606,195.8197784,-2642.296875
2174.5,96.89137268,187.260788,-2594.024902
2174.6,92.92408752,174.7877197,-2514.063477
2174.7,88.30287933,159.7923584,-2410.767334
2174.8,83.61858368,144.2802582,-2297.976074
2174.9,79.43820953,130.2526093,-2190.631836
2175,76.1494751,119.1554413,-2100.433594
2175.1,73.88861084,111.597641,-2033.238037
2175.2,72.56510925,107.3984528,-1988.928223
2175.3,71.95257568,105.8737564,-1963.258057
2175.4,71.79167938,106.1841049,-1950.386841
2175.5,71.85732269,107.5786133,-1944.785156
2175.6,71.97151947,109.4593048,-1941.836792
2175.7,71.97743988,111.3043213,-1937.365356
2175.8,71.71019745,112.5625839,-1926.935181
2175.9,70.99643707,112.6314316,-1905.796021
2176,69.69208527,110.9616318,-1869.814697
2176.1,67.7401123,107.244339,-1816.997925
2176.2,65.21429443,101.5745926,-1748.73584
2176.3,62.31939316,94.48941803,-1669.946655
2176.4,59.33993912,86.83995819,-1587.843262
2176.5,56.55610657,79.54124451,-1509.759644
2176.6,54.1617775,73.30312347,-1440.953369
2176.7,52.21803665,68.45132446,-1383.29248
2176.8,50.65705109,64.89950562,-1335.270508
2176.9,49.32774353,62.2604332,-1293.154907
2177,48.05778503,60.02668381,-1252.604492
2177.1,46.70472717,57.73644257,-1210.027832
2177.2,45.18099594,55.06853867,-1163.262451
2177.3,43.45433807,51.86099625,-1111.606079
2177.4,41.53687286,48.08682632,-1055.540405
2177.5,39.47633362,43.82896423,-996.4974976
2177.6,37.35381317,39.27370453,-936.7714844
2177.7,35.28139114,34.7089653,-879.4002686
2177.8,33.38857269,30.49554634,-827.7384644
2177.9,31.79227829,26.99076462,-784.6245728
2178,30.5576725,24.43753052,-751.3778076
2178.1,29.66806412,22.8662796,-727.1253052
2178.2,29.02311134,22.06684303,-708.9362183
2178.3,28.47345924,21.66208839,-692.8952637
2178.4,27.8816433,21.26529121,-675.7480469
2178.5,27.1834507,20.65574455,-656.3813477
2178.6,26.42052269,19.88953018,-636.3938599
2178.7,25.72642899,19.287323,-619.4053345
2178.8,25.26979637,19.29745293,-609.3584595
2178.9,25.17852402,20.29211998,-608.5652466
2179,25.47815514,22.38655663,-616.3844604
2179.1,26.07054329,25.35939026,-629.1096802
2179.2,26.76005936,28.70384407,-641.0733032
2179.3,27.31335258,31.78008842,-646.430603
2179.4,27.52598,33.998703,-640.8468018
2179.5,27.27012444,34.96203995,-622.4666138
2179.6,26.51049995,34.52178574,-591.9675293
2179.7,25.29184914,32.75601196,-551.9338379
2179.8,23.71263695,29.90280342,-506.0075073
2179.9,21.90032578,26.29323959,-458.1940002
2180,19.99561119,22.30690384,-412.434967
2180.1,18.14283943,18.34454918,-372.3096008
2180.2,16.47835541,14.79573822,-340.662262
2180.3,15.11131096,11.98496628,-319.1023865
2180.4,14.10002995,10.10311699,-307.5586853
2180.5,13.43503475,9.154675484,-304.2019653
2180.6,13.04111195,8.956869125,-305.9581604
2180.7,12.80342102,9.207607269,-309.5413513
2180.8,12.6102066,9.603857994,-312.6170349
2180.9,12.39449215,9.961304665,-314.5632324
2181,12.15552711,10.27914906,-316.4459839
2181.1,11.94963264,10.71746826,-320.2043762
2181.2,11.85495472,11.49757767,-327.4489136
2181.3,11.92779922,12.77541924,-338.4829407
2181.4,12.17219925,14.55213165,-352.0357971
2181.5,12.53714848,16.66620636,-365.8134766
2181.6,12.94120693,18.86835098,-377.5361633
2181.7,13.31014061,20.93675613,-385.8882141
2181.8,13.60726357,22.77050018,-390.8822327
2181.9,13.84125519,24.41278648,-393.488678
2182,14.04919243,25.99526215,-394.7934875
2182.1,14.26593685,27.63751602,-395.1915588
2182.2,14.49755573,29.35841179,-394.066864
2182.3,14.71293831,31.04662895,-390.1039124
2182.4,14.85666656,32.50291443,-382.0048523
2182.5,14.87428284,33.52660751,-369.1729736
2182.6,14.73495197,33.99659348,-351.9802551
2182.7,14.43940353,33.90347672,-331.51474
2182.8,14.0106039,33.32064438,-309.0227356
2182.9,13.4750061,32.3379631,-285.4274902
2183,12.8472147,31.00235367,-261.2237549
2183.1,12.12790585,29.30277634,-236.7778015
2183.2,11.31583786,27.20830727,-212.782608
2183.3,10.42552185,24.73436546,-190.5035095
2183.4,9.498127937,21.99359131,-171.5761261
2183.5,8.596866608,19.19555283,-157.4069061
2183.6,7.787268162,16.58836555,-148.4986877
2183.7,7.111952782,14.36904716,-144.1085205
2183.8,6.573329449,12.6084137,-142.4843292
2183.9,6.133898258,11.22984028,-141.6099091
2184,5.734587193,10.05325413,-140.0999146
2184.1,5.322116375,8.881994247,-137.7952271
2184.2,4.871951103,7.589381695,-135.7680511
2184.3,4.396307468,6.164757729,-135.763916
2184.4,3.93502903,4.702625275,-139.3996582
2184.5,3.536085606,3.3490417,-147.5407715
2184.6,3.23703599,2.239456892,-160.1442566
2184.7,3.056764603,1.461411119,-176.566452
2184.8,2.999750614,1.056054473,-196.0687408
2184.9,3.067411423,1.046974659,-218.1643524
2185,3.267203569,1.468680501,-242.5789948
2185.1,3.61220336,2.369362354,-268.8623047
2185.2,4.110361576,3.780985594,-295.9230652
2185.3,4.749535084,5.672620296,-321.8279114
2185.4,5.487651348,7.916194439,-344.0643005
2185.5,6.255095005,10.28959942,-360.2072449
2185.6,6.970017433,12.52289677,-368.6987305
2185.7,7.560484886,14.37044811,-369.3787537
2185.8,7.983937263,15.67823315,-363.5308228
2185.9,8.236077309,16.41862297,-353.4447937
2186,8.346827507,16.68200111,-341.7192993
2186.1,8.36707592,16.63541794,-330.6078491
2186.2,8.353234291,16.47124672,-321.6320496
2186.3,8.355761528,16.36733437,-315.5057373
2186.4,8.413743019,16.46707916,-312.254425
2186.5,8.553416252,16.87277985,-311.3647766
2186.6,8.786723137,17.63851166,-311.869812
2186.7,9.107701302,18.75400734,-312.4042053
2186.8,9.48819828,20.12460518,-311.3466797
2186.9,9.877462387,21.5643692,-307.1437683
2187,10.21002388,22.82064819,-298.7856445
2187.1,10.42269325,23.63583374,-286.26474
2187.2,10.47616291,23.83172417,-270.7836609
2187.3,10.37280178,23.38514519,-254.5483856
2187.4,10.16226196,22.46072006,-240.1576691
2187.5,9.930903435,21.38124466,-229.7928772
2187.6,9.777814865,20.54157257,-224.5171814
2187.7,9.786022186,20.29617119,-223.9548492
2187.8,9.999416351,20.86126137,-226.4563141
2187.9,10.41317654,22.26504326,-229.6519318
2188,10.97952652,24.35794067,-231.1534424
2188.1,11.6245575,26.87051392,-229.1417847
2188.2,12.26854038,29.49113846,-222.674057
2188.3,12.84258842,31.93470764,-211.6876221
2188.4,13.29801178,33.98531342,-196.7965851
2188.5,13.60863972,35.51151276,-179.0148315
2188.6,13.76884365,36.46345139,-159.504425
2188.7,13.78984356,36.86229324,-139.3819427
2188.8,13.6952219,36.78609085,-119.5708008
2188.9,13.51495552,36.34943008,-100.6871872
2189,13.27730274,35.67302704,-82.97857666
2189.1,12.99962616,34.8455925,-66.35595703
2189.2,12.68137741,33.88960648,-50.54499435
2189.3,12.30324459,32.74765778,-35.32561111
2189.4,11.83466911,31.30150414,-20.76761818
2189.5,11.24816132,29.42219925,-7.347085476
2189.6,10.53492355,27.03340912,4.131586075
2189.7,9.714648247,24.16044235,12.79229259
2189.8,8.834239006,20.94133949,18.01290703
2189.9,7.955104351,17.592659,19.66666412
2190,7.134146214,14.3440094,18.16044998
2190.1,6.406907082,11.37059498,14.24870014
2190.2,5.780526161,8.754206657,8.711564064
2190.3,5.239674091,6.489181519,2.050325155
2190.4,4.762527466,4.528161526,-5.660460472
2190.5,4.339289188,2.844067097,-14.70625496
2190.6,3.984923601,1.478616118,-25.49759102
2190.7,3.740875244,0.556319773,-38.28610992
2190.8,3.665848494,0.260597765,-52.95908356
2190.9,3.820370913,0.785765767,-68.98735809
2191,4.251706123,2.286640406,-85.52280426
2191.1,4.984176636,4.843771935,-101.579628
2191.2,6.01641798,8.450922966,-116.2164536
2191.3,7.323804379,13.02013397,-128.6625824
2191.4,8.862967491,18.39499664,-138.3767853
2191.5,10.5763607,24.36585617,-145.0618286
2191.6,12.39690495,30.68747711,-148.6642151
2191.7,14.25412464,37.10366821,-149.3712311
2191.8,16.08254623,43.38043213,-147.5938263
2191.9,17.83092308,49.3406868,-143.9146576
2192,19.46852493,54.88567734,-138.9926453
2192.1,20.9844532,59.98794556,-133.4404755
2192.2,22.37837219,64.65131378,-127.7128754
2192.3,23.64553452,68.85070038,-122.0459595
2192.4,24.76302147,72.47988129,-116.4706497
2192.5,25.68516159,75.33821106,-110.89328
2192.6,26.352911,77.17375183,-105.2115707
2192.7,26.71557045,77.77465057,-99.42364502
2192.8,26.75656319,77.07447052,-93.69439697
2192.9,26.51149368,75.22426605,-88.36095428
2193,26.06863022,72.59246063,-83.87773132
2193.1,25.54872131,69.6811676,-80.71585846
2193.2,25.06997871,66.98291779,-79.24051666
2193.3,24.71098709,64.8289566,-79.59506226
2193.4,24.48605537,63.28713608,-81.62368011
2193.5,24.34317589,62.15009689,-84.86198425
2193.6,24.18626404,61.0209198,-88.61473083
2193.7,23.9140892,59.46720886,-92.11840057
2193.8,23.46222878,57.19024658,-94.75912476
2193.9,22.83340836,54.15188599,-96.29084015
2194,22.10575104,50.61743164,-96.98609924
2194.1,21.41594696,47.10107803,-97.65926361
2194.2,20.92208862,44.23038483,-99.52942657
2194.3,20.75691414,42.56900406,-103.9329224
2194.4,20.98478317,42.44743729,-111.941803
2194.5,21.57488632,43.84892654,-123.9833832
2194.6,22.39909363,46.38357925,-139.5743561
2194.7,23.2565937,49.36138153,-157.2710876
2194.8,23.92008209,51.9486618,-174.8895416
2194.9,24.1915226,53.3677597,-189.9698639
2195,23.95151138,53.08422089,-200.371582
2195.1,23.18693542,50.92589569,-204.8186188
2195.2,21.98771477,47.0970993,-203.2041931
2195.3,20.51368332,42.0851059,-196.5339661
2195.4,18.9435463,36.49391556,-186.5182648
2195.5,17.42505646,30.86735916,-174.972641
2195.6,16.04524231,25.5667305,-163.2817535
2195.7,14.83116722,20.74442863,-152.1677094
2195.8,13.77828598,16.41296577,-141.8707428
2195.9,12.89075565,12.56635571,-132.6466827
2196,12.21215248,9.287927628,-125.3084869
2196.1,11.82918167,6.786468983,-121.483139
2196.2,11.84371376,5.338374615,-123.3659668
2196.3,12.32420635,5.160626411,-132.9932098
2196.4,13.2586689,6.275306702,-151.3116302
2196.5,14.53232861,8.433338165,-177.4677429
2196.6,15.94316387,11.13967705,-208.6865997
2196.7,17.25194359,13.77635956,-240.8694916
2196.8,18.24815941,15.77577782,-269.722229
2196.9,18.80631256,16.77507782,-291.9810791
2197,18.91159439,16.69309998,-306.2565002
2197.1,18.64759445,15.70733166,-313.1861877
2197.2,18.15460587,14.15155697,-314.8981628
2197.3,17.57805252,12.38480473,-314.0740051
2197.4,17.02786255,10.68625259,-313.0401001
2197.5,16.56175613,9.210175514,-313.2423706
